NE,1934408,221,154,198,224,155,117,102,4028,2686,2981,2563,1820,1216,1710
NH,1359711,33,18,21,20,18,17,40,1054,1233,1402,1097,613,2628,1446
NJ,8882190,339,331,388,201,161,267,209,23981,37795,23353,21368,17554,10657,14360
NM,2096829,224,298,234,290,220,251,193,6949,7402,5960,4155,4782,4935,2573
NV,3080156,845,930,1004,603,516,876,491,5478,4812,4709,5522,6591,4189,3293
NY,19453561,677,730,786,584,692,588,518,61741,68473,72772,64980,56893,56148,53810
OH,11689100,1378,1358,1525,1150,1277,948,805,21973,22124,41626,1150,17490,14125,11845
OK,3956971,456,687,596,603,673,858,434,456,8055,8724,6328,5132,23009,434
OR,4217737,319,397,266,371,212,210,165,3670,5016,4429,5437,4149,3975,3355
PA,12801989,577,813,1009,719,849,995,450,11384,12870,17608,12778,15575,15783,8174
PR,3193694,288,229,275,117,31,129,669,288,229,275,63080,31,129,669
RI,1059361,0,0,69,39,0,41,55,0,0,1449,1828,0,1515,1504
SC,5148714,1949,2280,1728,1782,1557,972,1533,2469,10575,9742,8143,6992,4462,7515
SD,884659,45,53,65,94,79,58,42,957,1011,1167,990,782,1004,258
TN,6829174,954,1460,1955,1605,2472,1359,724,9947,11079,19906,20150,27288,15222,7728
TX,28995881,8196,10351,9765,9782,9979,10028,5318,54934,29484,66812,44722,27442,47530,24954
UT,3205958,629,632,867,601,722,564,517,7077,8746,6374,2372,2189,6443,4017
VA,8535519,888,851,943,613,635,638,354,16822,16759,14354,14816,9247,12366,5404
VT,623989,13,6,5,16,2,3,2,806,928,1344,977,641,757,327
WA,7614893,334,526,841,842,960,1047,969,5048,9817,13386,11657,14437,16609,16780
WI,5822434,797,981,889,800,645,535,490,6848,11093,11857,12404,10138,12099,4802
WV,1792147,133,91,157,119,246,19,180,3080,2529,3857,3155,3822,847,3980
WY,578759,23,49,16,34,29,36,41,23,49,806,1193,29,2385,41
AK,731545,27,48,46,39,38,36,21,994,2476,4253,1470,2177,3440,388
AL,4903185,1091,997,1754,1149,917,870,1734,6707,10460,9149,4626,6384,12489,5279
AR,3017804,0,587,547,878,420,520,947,0,7069,6703,8251,3235,8147,10367
AZ,7278717,3536,2695,4433,3333,4877,4682,625,11318,8432,13109,7910,12363,16251,902
CA,39512223,8597,9153,5688,6408,7407,9480,8009,118510,95702,103770,78134,79630,95967,97731
CO,5758736,247,267,323,314,204,204,285,4716,5197,6712,5438,3442,4088,5569
CT,3565287,0,0,71,74,58,152,59,24542,0,71,10231,11393,11384,21403
DC,705749,35,12,45,25,38,35,44,1404,1733,1701,1003,2702,1900,2184
DE,973764,132,73,192,221,36,98,150,3116,2277,3233,3313,467,852,3435
FL,21477737,10059,11458,9488,10109,6563,6093,5266,43643,53679,39689,41720,28796,26159,25580
GA,10617423,2197,2826,2784,3472,2946,1874,2207,20629,22316,15194,24729,18214,8887,13972
HI,1415872,24,29,20,9,17,1,27,825,1829,1308,1223,1298,587,1650
IA,3155070,312,612,220,758,444,225,293,3149,6938,3703,6990,5158,3118,4637
ID,1787065,376,401,223,253,365,433,0,2823,1957,3365,3828,1372,2525,0
IL,12671821,639,862,937,869,828,724,738,26596,32974,33450,29393,32262,30345,26180
IN,6732219,576,517,528,435,358,366,298,8858,7618,6790,6684,5162,7311,5686
KS,2913314,0,0,929,0,547,0,905,0,0,7459,0,5901,0,7961
KY,4467673,0,0,297,237,218,277,115,0,0,9556,8467,5938,9216,2835
LA,4648794,1937,0,1728,1383,2083,1014,845,16375,0,15040,13903,21494,22860,7681
MA,6892503,136,210,290,195,261,114,101,5782,7777,11232,7628,10033,5740,6392
MD,6045680,291,380,538,505,359,305,477,6329,9128,10121,10066,6390,6237,9363
ME,1344212,18,24,45,34,41,34,28,1969,2472,2587,3542,2248,1395,28
MI,9986857,360,406,497,589,361,505,277,16305,21483,22631,22689,16441,15177,12419
MN,5639632,512,0,414,494,413,442,312,28331,0,14331,12826,11378,11919,7226
MO,6137428,221,385,547,356,376,508,468,7027,6917,7094,7222,16357,5093,5765
MS,2976149,226,1904,0,870,653,680,675,226,8972,0,4417,5553,3344,2659
MT,1068778,45,39,45,67,49,48,56,1111,1408,2309,1752,2420,2070,6213
NC,10488084,1329,1413,2099,1629,1843,1186,1342,17213,17590,26074,27253,30362,22542,13058
ND,762062,36,57,63,43,39,38,46,1163,1297,2314,927,1065,394,1722
NE,1934408,167,208,142,133,135,143,124,2173,3246,1330,1921,2316,2742,2350
NH,1359711,0,35,20,20,22,0,43,0,1527,1860,1118,849,0,2146
NJ,8882190,369,291,386,428,261,395,90,25723,22756,21202,20548,20302,17995,16061
NM,2096829,287,256,244,129,165,173,190,8627,6481,6333,5750,6296,6499,7899
NV,3080156,843,857,985,632,645,562,734,5625,6687,7972,632,5883,3989,4703
NY,19453561,533,726,918,875,625,524,391,62882,61677,65474,69070,56085,51501,46037
OH,11689100,968,926,1091,1301,1076,743,737,19424,19287,33760,1301,3000,12804,16880
OK,3956971,283,580,526,427,355,585,228,283,580,10278,6310,4361,14819,228
OR,4217737,300,294,342,363,275,171,144,8875,294,3336,7331,5451,2330,7119
PA,12801989,479,634,667,832,636,618,492,9398,10045,13204,12637,11981,10680,9415
PR,3193694,129,104,75,71,72,215,61,129,104,75,71,72,215,79406
RI,1059361,24,27,22,59,65,40,36,1374,952,673,985,1891,974,1320
SC,5148714,1461,1854,1831,1782,1520,1755,1324,8655,9807,5800,9747,7780,9512,8179
SD,884659,35,50,85,67,62,48,35,138,787,967,931,793,583,529
TN,6829174,1291,1428,1822,1575,1806,1212,2125,16271,14687,22213,18993,22953,14709,26528
TX,28995881,3449,8258,7555,7915,8076,6975,4283,58199,49645,30548,45940,44590,43118,39687
UT,3205958,410,676,596,554,499,553,564,4182,9404,9654,2474,2106,6295,4892
VA,8535519,639,716,658,532,416,598,453,9487,10153,13446,15091,13183,8064,7591
VT,623989,11,2,9,17,2,0,6,616,1000,1045,1032,526,771,1122
WA,7614893,293,231,443,869,878,902,984,4510,4403,9626,13942,15270,16827,16632
WI,5822434,533,776,622,584,563,629,326,4474,6084,9607,12339,12068,12180,5612
WV,1792147,121,15,73,121,27,35,53,3271,712,2288,4868,1561,2074,3094
WY,578759,28,24,32,36,27,37,33,28,24,32,1508,27,1779,33
AK,731545,29,18,20,24,14,17,6,2690,3771,2320,3332,3135,2106,2767
AL,4903185,358,900,977,1142,967,643,433,1896,4803,7888,9557,3754,4285,3999
AR,3017804,570,678,0,687,697,595,941,6687,5907,0,4827,6677,7558,13164
AZ,7278717,3857,3503,3518,3056,1795,3593,2196,11292,11421,12109,11952,6875,7135,7850
CA,39512223,4810,5972,4890,5349,7149,5019,4230,88832,85024,72079,96097,88821,80224,88200
CO,5758736,226,317,324,262,188,166,190,5902,4689,6188,4969,2770,4938,4196
CT,3565287,97,147,65,81,14,117,27,6233,9059,12639,7769,6459,117,6324
DC,705749,32,31,26,31,34,36,38,3829,1117,1366,2527,837,1262,2444
DE,973764,135,74,37,91,42,27,45,1949,2088,1071,2700,623,786,1704
FL,21477737,8530,9585,8942,5004,5511,3286,2926,43842,51055,39299,47298,22079,19979,15265
GA,10617423,2225,1990,1900,1714,1703,1750,1227,14900,16795,11204,12976,10270,21485,8492
HI,1415872,6,16,15,16,3,2,11,1171,1280,1055,1380,1196,627,840
IA,3155070,477,326,489,492,332,322,88,5686,5783,6100,6603,4924,5749,1392
ID,1787065,171,283,220,243,148,248,0,2118,1403,1611,2461,1523,2948,0
IL,12671821,646,786,910,894,715,601,462,23143,29451,29568,30792,28616,19906,17757
IN,6732219,355,435,485,515,269,238,210,7163,8692,9153,11854,5238,7222,6786
KS,2913314,0,0,568,0,505,0,406,0,0,5586,0,6187,0,6958
KY,4467673,373,0,242,254,222,302,89,7364,0,7630,6926,4186,8960,4662
LA,4648794,1467,0,1354,938,882,1356,461,16638,0,15987,11222,11684,16519,6791
MA,6892503,224,373,233,226,172,229,149,9228,11884,8396,10158,7258,7350,6594
MD,6045680,327,335,338,440,330,404,297,5330,7084,7100,8062,6592,8406,5397
ME,1344212,37,52,32,53,23,23,14,1526,2026,2224,2355,3460,680,14
MI,9986857,267,350,340,434,358,240,246,15591,18765,18527,17600,15779,10411,10345
MN,5639632,516,417,493,360,294,242,307,15994,11212,14089,12693,9304,6666,8467
MO,6137428,314,347,493,553,725,0,140,5569,6325,6477,14071,8925,0,2077
MS,2976149,361,465,550,1092,526,611,1646,2506,4962,5347,3244,7275,611,12888
MT,1068778,11,23,26,37,23,3,23,1216,1063,1803,3229,1120,2615,925
NC,10488084,1605,1719,1635,1009,1721,848,804,15169,16687,23812,18984,15736,15635,10766
ND,762062,35,37,28,32,41,7,25,1369,1596,1414,724,1094,93,1255
NE,1934408,251,178,125,129,135,147,103,3949,3418,1707,1740,2524,1987,2164
NH,1359711,46,0,73,27,13,14,26,1295,0,3129,1486,1164,14,2951
NJ,8882190,309,289,388,304,158,319,273,20274,20289,25374,20961,16036,15733,22159
NM,2096829,211,216,202,152,144,129,0,2110,5752,6363,5870,3863,4516,0
NV,3080156,821,479,381,887,595,462,330,3733,3265,2731,2666,3496,3999,2044
NY,19453561,616,703,805,749,581,597,552,61290,72559,60918,66893,50563,48112,56228
OH,11689100,854,817,987,892,632,590,729,11072,22470,20935,18051,9618,10246,15651
OK,3956971,302,299,395,438,482,295,218,302,14587,5417,6249,2739,12104,218
OR,4217737,247,276,250,124,170,191,146,247,10479,250,2486,3126,3893,3871
PA,12801989,1126,0,600,579,495,510,456,22775,0,13680,12814,11810,10745,9647
PR,3193694,123,144,45,57,135,121,39,123,144,45,57,135,121,39
RI,1059361,22,36,69,45,51,77,59,578,1198,1314,1406,1486,1599,1596
SC,5148714,1381,1604,1313,1125,1284,912,1008,7257,14889,1313,14025,7673,4459,1008
SD,884659,55,91,56,60,66,27,29,738,994,1105,717,1025,630,274
TN,6829174,0,728,1410,799,932,750,451,0,5793,13073,8446,11953,4564,14025
TX,28995881,5357,5747,5707,5996,5551,5489,3280,47036,19745,32287,23086,27417,42792,19549
UT,3205958,472,578,676,590,484,394,444,5175,4656,4838,6726,1978,2570,2473
VA,8535519,489,677,624,432,520,529,471,9913,10786,12873,15963,7674,9725,11976
VT,623989,2,2,7,7,20,1,4,1140,1132,873,842,512,720,758
WA,7614893,264,489,620,660,675,616,719,4590,8189,12967,12573,13870,12482,12915
WI,5822434,480,559,563,464,466,297,263,6024,8555,8607,10758,9638,11531,6300
WV,1792147,56,49,51,32,47,30,9,1797,2649,3202,1624,2673,3094,606
WY,578759,25,24,42,44,28,24,33,25,24,1537,44,1384,1323,33
AK,731545,12,21,14,12,20,12,3,1121,3266,2432,3464,1474,1766,967
AL,4903185,472,547,796,894,400,640,657,4683,7651,7995,10917,4899,2110,4562
AR,3017804,0,511,703,322,415,274,416,0,6951,5635,7413,14718,1154,6733
AZ,7278717,2592,3109,3246,2519,1827,2392,1014,11872,9955,9238,11020,10032,6685,6198
CA,39512223,4515,3893,4317,4084,3455,2108,2597,80329,74817,76855,72458,56778,67465,63589
CO,5758736,162,286,228,231,143,169,113,5155,8337,2002,5318,3368,3902,4329
CT,3565287,40,158,117,11,80,114,147,2003,3641,11678,7003,4491,6321,4775
DC,705749,36,32,49,56,29,19,32,1533,4130,1543,2057,2931,1261,1284
DE,973764,94,70,112,55,41,63,76,2464,1912,1638,2042,472,1325,2823
FL,21477737,3494,4049,3822,3207,2610,2783,1758,34530,24352,17737,22346,22840,27342,19411
GA,10617423,892,1800,1097,882,952,664,733,3031,22278,6005,11855,14537,3818,8973
HI,1415872,14,27,18,4,4,8,5,1112,963,1352,1127,1211,546,1147
IA,3155070,467,221,421,393,282,126,127,6478,3337,5297,5407,4211,3124,2627
ID,1787065,135,128,111,92,78,63,0,1637,1523,1422,1136,1059,2604,0
IL,12671821,658,634,831,593,546,623,473,23158,25331,26479,24911,29441,18106,18154
IN,6732219,362,315,308,425,227,356,521,9756,8600,7857,13115,7210,7560,6917
KS,2913314,0,0,378,0,262,0,372,0,0,5147,0,4900,0,7438
KY,4467673,120,176,257,202,166,182,202,120,5758,4590,6309,3670,182,1064
LA,4648794,393,870,-119,0,928,534,553,5603,13037,45807,0,11576,13458,8840
MA,6892503,125,286,228,271,266,195,87,8258,13844,9319,8943,8133,6221,4434
MD,6045680,350,408,319,260,560,377,331,6401,8203,5742,6005,11558,7740,5468
ME,1344212,19,25,35,42,17,9,17,1395,2390,3066,42,1666,1355,1096
MI,9986857,166,448,299,301,228,184,31,12626,14258,29443,301,14123,11313,10508
MN,5639632,453,436,356,379,414,189,222,11867,16455,13917,11913,19028,6034,4990
MO,6137428,413,389,293,283,211,225,379,3629,4442,8649,12057,211,4625,4073
MS,2976149,0,0,0,0,489,353,283,0,0,0,0,3097,9947,16167
MT,1068778,19,32,11,25,16,5,8,808,1076,1541,1330,1922,2635,2022
NC,10488084,1412,1549,1652,1333,1002,751,983,13022,17479,16983,24923,14999,12191,10366
ND,762062,37,25,32,29,39,23,22,1905,1600,1919,953,981,852,875
NE,1934408,116,176,189,195,180,126,92,2271,3832,2844,2231,2694,1632,1548
NH,1359711,32,36,14,72,19,0,46,286,1806,1727,1826,1194,0,2406
NJ,8882190,308,338,389,404,277,323,222,25786,24192,22220,23489,15782,15376,18245
NM,2096829,305,107,88,132,88,122,102,8524,4320,4190,4212,3544,4134,4569
NV,3080156,274,445,410,234,184,379,106,2454,4158,3154,2952,4952,5661,5717
NY,19453561,664,716,796,618,567,631,620,66862,68114,78507,67923,58774,59937,55991
OH,11689100,546,531,609,700,412,434,428,12710,13398,15403,14761,16018,10531,10520
OK,3956971,478,331,352,450,259,228,186,478,7053,4673,3671,3368,10573,186
OR,4217737,187,178,206,148,120,278,184,8329,178,4575,4638,4692,3124,2070
PA,12801989,464,504,526,418,335,362,323,9554,10005,12624,10819,9404,9700,9474
PR,3193694,62,268,84,108,52,61,79,62,268,84,108,52,61,79
RI,1059361,27,36,59,71,51,52,76,623,681,1181,1219,1207,1486,1711
SC,5148714,907,1155,1083,992,566,612,583,5511,6794,6694,6777,4509,11510,6638
SD,884659,72,67,49,59,84,38,30,1039,655,791,1306,1702,769,1046
TN,6829174,656,429,1188,686,313,670,728,9633,13222,8107,7135,5270,8342,14030
TX,28995881,3866,4430,3454,3516,3129,4098,1254,58916,35054,12719,34587,18067,29583,17524
UT,3205958,394,643,586,495,407,329,295,3124,4876,4087,3498,2585,2433,4930
VA,8535519,551,650,555,463,444,445,380,13721,18343,9788,7264,8459,5994,9619
VT,623989,12,3,9,5,-1,3,1,805,1138,1133,1077,774,330,1574
WA,7614893,189,314,517,537,461,494,517,3608,6758,9489,9258,10334,12066,11366
WI,5822434,289,413,323,461,285,298,206,5771,9812,10838,10177,9406,10883,6081
WV,1792147,57,51,17,42,35,43,9,2136,2331,1568,3017,4264,5075,745
WY,578759,18,6,29,30,25,10,19,18,6,291,1055,631,1778,19
AK,731545,7,29,14,18,20,10,19,1657,894,1855,1273,810,968,989
AL,4903185,1014,891,865,856,567,497,425,3189,5976,6694,4913,4751,7251,425
AR,3017804,954,0,731,448,288,340,314,9018,5895,3726,448,10148,4854,314
AZ,7278717,1233,1540,1654,1412,1556,618,789,8415,4078,11543,8483,4918,4514,5671
CA,39512223,3212,3660,2702,3090,2702,2170,2507,74391,58475,61909,53759,51851,52885,66465
CO,5758736,195,175,148,152,164,182,153,7987,1916,3877,4099,4043,4221,4317
CT,3565287,94,305,228,114,168,87,124,7090,4730,13833,7953,4814,4240,4548
DC,705749,58,55,65,52,63,85,57,1436,1028,2600,1044,977,1301,1162
DE,973764,35,56,67,50,36,48,30,1653,2349,3594,2238,956,758,920
FL,21477737,2016,2581,1902,1698,1371,1096,966,36586,31933,27249,26027,19347,22659,17426
GA,10617423,880,1018,810,993,731,752,599,20230,6704,6907,12293,13041,7056,8892
HI,1415872,17,14,7,3,6,1,2,967,745,1277,1119,693,326,1090
IA,3155070,209,380,399,387,315,249,320,4817,4684,5606,5323,4791,3852,5110
ID,1787065,46,51,42,40,31,50,0,276,1175,1275,1023,1344,1586,0
IL,12671821,672,673,732,766,625,797,1382,21368,21171,24179,21559,20195,19512,15441
IN,6732219,366,397,398,411,304,410,226,7388,5060,7440,6837,4400,5477,5014
KS,2913314,0,0,235,0,162,0,257,0,0,5175,0,4071,0,5599
KY,4467673,0,500,0,62,175,232,189,0,12991,0,6618,14301,6849,3606
LA,4648794,336,1288,523,442,418,562,234,4613,23561,9338,9111,6034,10504,8303
MA,6892503,208,336,392,511,267,263,190,8906,9901,9879,10487,9831,4460,4589
MD,6045680,396,692,416,732,561,500,431,6155,7971,7309,6996,5999,6079,6269
ME,1344212,36,36,54,30,31,18,18,1472,1427,1376,1487,1489,757,2658
MI,9986857,218,164,223,267,15,63,135,13797,13032,15544,14202,15,16809,12804
MN,5639632,6,2,45,219,333,430,448,6,9656,12773,13182,11707,8451,7323
MO,6137428,0,225,195,203,274,179,181,5693,4436,5900,7208,5660,4055,4422
MS,2976149,168,257,608,0,715,0,498,168,257,608,0,4958,0,4465
MT,1068778,13,15,10,2,7,6,3,890,967,1235,1159,1425,1586,4211
NC,10488084,1443,1427,1768,1310,1011,676,938,13997,14566,21252,17717,16928,14922,7949
ND,762062,22,42,36,38,40,22,19,985,1667,1340,1089,954,465,228
NE,1934408,120,198,290,142,131,118,91,1618,3406,2821,2358,2339,1167,1547
NH,1359711,48,42,31,46,53,36,24,2417,1997,1979,1214,1471,1535,1519
NJ,8882190,276,441,348,470,550,299,333,19125,22378,24255,21389,18887,14109,14331
NM,2096829,95,0,276,145,43,122,140,3615,0,9451,3755,2813,4304,5088
NV,3080156,227,270,277,235,134,244,137,5504,5165,5914,5696,3600,3342,4169
NY,19453561,694,916,822,736,674,683,702,61665,69924,71573,60103,61623,49290,57352
OH,11689100,300,424,420,429,413,325,361,7022,14756,10715,10270,11081,13247,7433
OK,3956971,158,225,222,146,117,158,55,4221,225,4547,4002,3139,12080,55
OR,4217737,101,158,140,177,72,66,114,3302,4132,4245,4869,3069,3672,1365
PA,12801989,336,463,66,467,410,493,351,7846,8204,11946,9475,7716,7861,7214
PR,3193694,121,154,184,23,144,139,61,121,154,24595,23,144,139,61
RI,1059361,32,49,81,87,104,68,45,884,1226,2093,1438,1364,1164,884
SC,5148714,840,785,729,682,531,428,514,5590,5062,5273,682,4019,2893,6288
SD,884659,65,91,77,61,81,52,33,741,1417,1184,998,1445,1288,726
TN,6829174,891,415,588,477,486,631,563,12967,10774,54291,5990,7144,7803,13432
TX,28995881,1843,2331,2097,1826,2504,1637,638,33821,31031,18540,43407,11228,25402,19232
UT,3205958,332,404,325,388,305,237,256,4599,3592,3793,4520,2595,3724,4692
VA,8535519,637,658,564,470,439,487,570,8370,8805,42569,8563,7069,6777,3206
VT,623989,2,6,9,15,11,9,12,1047,1293,1416,1452,1503,1421,1568
WA,7614893,136,193,388,400,368,408,510,3957,6230,9249,11570,12053,11343,10050
WI,5822434,251,294,354,371,336,300,222,8967,11037,11308,8942,9902,13957,7386
WV,1792147,30,26,21,24,19,16,9,3652,3452,2898,3106,3633,717,1789
WY,578759,10,23,18,29,10,10,13,10,1132,264,737,506,352,1210
AK,731545,8,12,11,8,18,20,33,995,2899,882,1907,1961,1993,2462
AL,4903185,457,656,315,221,209,279,460,13465,5515,3859,3484,7583,279,5510
AR,3017804,325,450,584,0,624,0,190,3191,8696,4547,0,8620,0,3531
AZ,7278717,1438,1119,1579,520,983,1127,187,8537,6662,12531,4710,5709,8636,2677
CA,39512223,2796,3115,3094,2120,2377,2304,2423,51122,66722,52698,49257,57326,56704,65312
CO,5758736,233,255,300,272,211,199,280,4504,4598,5924,2751,3429,3962,5469
CT,3565287,150,358,221,148,112,236,542,5444,15684,5641,4941,5714,8981,10805
DC,705749,63,70,79,104,130,29,56,806,1747,686,1430,1731,409,724
DE,973764,97,72,27,34,27,80,107,1265,834,793,955,831,1535,1669
FL,21477737,1180,1270,1305,1419,1317,617,667,40793,37975,26592,24711,29844,8735,18384
GA,10617423,589,688,774,953,687,589,632,16438,14381,10683,12666,7738,2067,5474
HI,1415872,9,9,2,0,1,0,1,789,912,1696,1130,586,434,1
IA,3155070,189,326,347,750,39,319,145,3289,3725,5381,9740,716,4290,2640
ID,1787065,28,57,64,57,27,67,0,774,1558,3755,806,782,1369,0
IL,12671821,867,975,1156,929,982,1614,974,19833,20180,17747,21912,23489,14817,19040
IN,6732219,400,419,482,384,475,407,256,6333,5473,5922,7035,5421,5616,4094
KS,2913314,0,0,223,0,159,0,292,0,0,5377,0,4582,8071,292
KY,4467673,0,310,272,295,225,139,342,0,6335,6220,3431,4703,11086,1951
LA,4648794,330,497,427,429,387,405,425,5666,6786,9173,8670,8567,5358,11836
MA,6892503,304,575,494,471,429,358,3840,7547,9295,9340,6703,7937,5604,6740
MD,6045680,491,712,912,876,807,848,549,6936,8938,9796,8517,11003,6237,6300
ME,1344212,46,42,36,28,41,28,24,46,1349,1295,3164,41,3307,24
MI,9986857,55,93,205,234,279,290,245,10314,10492,12543,14734,16101,15648,14232
MN,5639632,135,165,398,401,513,479,575,9409,10247,10639,10539,15388,7192,3606
MO,6137428,111,189,196,290,192,248,180,6682,5334,5685,7018,5731,5474,5967
MS,2976149,501,10,199,238,302,268,251,9625,10,7929,238,4947,2976,4166
MT,1068778,5,-1,2,14,2,4,4,619,867,1244,1180,1234,1551,855
NC,10488084,921,1370,1289,1189,888,626,674,12955,13833,12556,17850,13454,12387,4945
ND,762062,44,71,40,26,33,22,47,1008,1953,1073,1215,825,322,1213
NE,1934408,164,262,251,255,266,244,196,2058,2463,2316,2034,3282,2509,2327
NH,1359711,0,143,81,46,64,34,106,0,4101,3719,180,1331,1854,2070
NJ,8882190,271,557,806,462,523,627,473,17138,23568,60356,19847,19220,21450,48982
NM,2096829,128,319,213,116,224,111,65,4379,6564,4548,6043,3498,3400,5092
NV,3080156,189,194,176,159,101,142,95,3737,5470,4508,5013,4059,5166,4128
NY,19453561,781,1108,1075,1048,1045,1329,941,59654,76787,65405,62511,60597,52725,49011
OH,11689100,365,353,476,490,442,366,471,10133,11978,8468,10656,15755,11476,6687
OK,3956971,147,96,0,102,113,119,67,147,5034,4749,3568,3282,11265,67
OR,4217737,146,92,96,75,64,33,59,2095,2821,3838,2569,2395,2558,2358
PA,12801989,506,701,445,538,512,612,352,9051,10921,7259,15573,2008,9930,6320
PR,3193694,70,295,112,485,88,62,97,70,28263,112,485,88,62,97
RI,1059361,49,68,105,117,105,107,99,758,1126,1520,2000,1624,1400,1322
SC,5148714,370,463,448,354,236,267,287,4745,982,448,7572,3912,13822,4185
SD,884659,71,90,30,85,95,33,41,1531,2005,711,3875,1721,1152,1492
TN,6829174,310,551,400,298,447,821,548,7037,8698,5634,5061,8196,12822,11968
TX,28995881,1425,1940,1693,1649,1703,1688,593,5744,29761,21328,30138,18841,14505,17573
UT,3205958,268,546,439,316,295,203,202,2534,2406,4251,3210,1895,3476,3996
VA,8535519,1284,865,676,951,666,841,791,7401,6496,9504,10252,12832,3329,8537
VT,623989,17,19,1,36,2,5,2,1118,947,1282,603,574,1288,1354
WA,7614893,110,162,393,330,383,415,410,3015,4610,7676,6047,6946,8055,7613
WI,5822434,275,338,406,532,506,419,172,11065,11470,11965,11656,15968,10148,3492
WV,1792147,13,12,27,21,30,24,7,2071,1193,2442,2260,3195,2424,466
WY,578759,8,6,12,6,3,2,7,235,890,605,361,881,595,747
AK,731545,0,4,5,13,1,2,1,0,2252,1464,1594,1398,490,964
AL,4903185,544,536,513,467,447,666,403,4808,2782,7889,4220,1588,2778,4113
AR,3017804,240,475,0,261,97,151,107,2778,6254,866,3045,3726,151,2934
AZ,7278717,681,790,702,501,479,222,222,7478,6444,6197,6147,5056,2727,3919
CA,39512223,3705,2992,2189,2717,2247,2175,1848,52548,50125,42730,50948,38251,50119,59509
CO,5758736,485,492,354,202,296,95,210,4401,6290,5482,3501,3113,5608,210
CT,3565287,179,260,203,271,-15,430,405,2932,5282,5665,6385,3522,3206,7185
DC,705749,84,179,46,86,72,109,259,770,1592,298,731,570,1143,259
DE,973764,76,186,65,75,30,101,156,1266,1610,667,1305,477,917,1870
FL,21477737,739,927,1212,651,379,509,879,25642,10802,30411,17394,9968,14480,36121
GA,10617423,700,616,600,649,691,386,506,9987,3951,5025,3241,691,1014,31085
HI,1415872,2,2,3,1,0,0,0,604,1188,982,636,831,0,799
IA,3155070,308,318,353,213,657,126,325,5565,2785,4034,3194,3865,2163,4634
ID,1787065,36,34,38,32,73,0,0,1237,629,848,826,1538,0,0
IL,12671821,1343,1462,1622,1527,1111,1178,1713,19811,23881,20174,24466,16068,16052,19930
IN,6732219,363,653,490,631,359,363,339,4788,7029,5936,6323,4225,4135,5111
KS,2913314,0,0,382,0,119,0,260,0,0,10079,0,2970,0,4705
KY,4467673,240,280,107,0,506,0,0,5318,280,39066,0,11739,0,0
LA,4648794,339,775,0,305,443,245,640,5951,13017,0,7075,6178,9883,14222
MA,6892503,664,789,617,675,527,422,596,9670,9985,8805,9504,6136,4498,7592
MD,6045680,763,1027,1279,1286,736,535,839,7172,8401,8381,11517,6832,4375,8376
ME,1344212,43,56,37,52,28,35,19,43,3804,37,52,8030,35,19
MI,9986857,247,205,319,336,386,443,175,12683,15641,16205,17054,17703,11581,9238
MN,5639632,141,168,454,571,680,784,403,6741,8268,9929,9374,8847,6158,6250
MO,6137428,185,167,122,181,201,124,179,7946,7413,6661,5365,5022,2789,5587
MS,2976149,272,439,418,328,313,273,206,5633,439,9393,8037,313,3629,5809
MT,1068778,10,12,8,4,2,0,0,504,743,1728,1146,1807,152,301
NC,10488084,916,1185,1076,784,488,176,742,11216,11741,14963,10252,11337,7465,7292
ND,762062,23,34,40,41,17,43,40,1036,1494,1160,872,469,539,823
NE,1934408,251,393,285,357,264,221,145,1883,3812,1538,2202,2115,2089,2382
NH,1359711,53,106,100,55,34,48,60,1267,1992,1166,1309,1159,1605,1787
NJ,8882190,837,764,1029,1187,864,672,938,837,28133,29525,24345,23569,11423,19052
NM,2096829,131,129,112,122,104,83,148,6055,4588,3889,122,3181,3797,4214
NV,3080156,98,145,142,95,116,118,109,3930,3971,3084,2536,5076,8518,4341
NY,19453561,1110,1376,1551,1768,1129,1072,1249,57334,59875,65790,63477,36287,33607,38374
OH,11689100,479,468,651,476,433,529,566,8482,11589,9227,9811,9892,8537,5215
OK,3956971,88,80,68,41,92,47,53,88,5640,4924,3727,18605,47,53
OR,4217737,58,54,45,48,71,18,22,2348,4060,2989,2607,1383,1662,1641
PA,12801989,515,692,1297,625,780,451,473,7370,8771,9166,7814,10155,4907,6546
PR,3193694,58,71,161,89,73,64,71,58,71,161,19934,73,64,71
RI,1059361,76,104,178,132,133,154,70,850,1828,1537,1071,1104,1726,750
SC,5148714,467,263,343,165,207,238,82,10230,999,5665,6401,2742,6476,1991
SD,884659,33,94,73,83,57,67,23,1157,2162,1583,937,911,1688,355
TN,6829174,440,481,406,373,341,358,462,8491,4598,5572,5986,5785,6927,12181
TX,28995881,1949,1332,1230,1855,1361,589,623,21399,33910,18827,15689,33080,14990,41486
UT,3205958,264,269,343,215,86,99,129,3545,3981,2005,2666,1948,2025,1906
VA,8535519,996,1078,1132,1152,907,1615,1483,8883,6057,9964,9082,8959,6816,13182
VT,623989,4,2,1,3,4,5,6,1299,780,732,150,572,749,1073
WA,7614893,100,148,345,300,351,398,149,2822,3939,6495,6522,6958,8372,3154
WI,5822434,182,539,766,564,646,296,318,7195,9320,12869,10114,9731,7495,7173
WV,1792147,36,23,45,39,13,80,15,1696,2490,3017,1815,637,1406,616
WY,578759,5,7,15,16,10,7,5,305,807,92,1634,10,1101,330
AK,731545,0,4,2,0,3,0,3,1156,901,1899,2500,662,769,957
